type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1,5.6,-1.6607312068216509,0.26,0.8754687373538999,0.17320508075688773,3.4641016151377544,8.717797887081348,0.9905,3.25,0.37,2.388762789235098,1
1,5.8,-1.4271163556401458,0.44,1.5040773967762742,0.17029386365926402,2.23606797749979,10.44030650891055,0.9913,3.53,0.43,2.4595888418037104,0
1,5.8,-1.4271163556401458,0.39,0.9162907318741551,0.232379000772445,6.082762530298219,12.569805089976535,0.9932,3.21,0.52,2.2300144001592104,0
1,6.7,-1.3470736479666092,0.39,0.7419373447293773,0.2,6.708203932499369,12.12435565298214,0.9935,3.32,0.58,2.2617630984737906,1
1,6.3,-1.0498221244986778,0.3,1.9021075263969205,0.18708286933869708,2.8284271247461903,9.848857801796104,0.9927,3.27,0.41,2.3978952727983707,1
1,6.4,-1.4696759700589417,0.39,1.0296194171811581,0.17888543819998318,4.795831523312719,10.862780491200215,0.9912,3.32,0.5,2.468099531471619,0
1,5.8,-1.0216512475319814,0.38,0.6418538861723948,0.19235384061671346,1.7320508075688772,8.660254037844387,0.9904,3.28,0.34,2.4336133554004498,0
1,6.9,-2.162823150618887,0.35,1.8562979903656263,0.21908902300206645,6.0,10.392304845413264,0.9939,3.32,0.42,2.322387720290225,0
1,6.9,-1.2729656758128873,0.4,2.2192034840549946,0.18973665961010275,3.872983346207417,9.746794344808963,0.9944,3.17,0.33,2.322387720290225,0
1,7.2,-1.2378743560016174,0.4,2.681021528714291,0.21213203435596426,8.12403840463596,15.198684153570664,0.9977,3.08,0.59,2.2617630984737906,0
1,6.2,-1.4271163556401458,0.35,0.7884573603642702,0.19493588689617927,4.69041575982343,12.922847983320086,0.9912,3.1,0.48,2.3608540011180215,0
1,6.9,-1.1394342831883648,0.26,2.2300144001592104,0.23021728866442676,5.656854249492381,13.416407864998739,0.9965,3.25,0.51,2.2192034840549946,0
1,5.4,-0.527632742082372,0.07,2.0794415416798357,0.21213203435596426,6.0,12.12435565298214,0.9944,3.34,0.57,2.272125885509337,0
1,5.2,-0.5108256237659907,0.07,2.0794415416798357,0.20976176963403032,5.744562646538029,12.12435565298214,0.9944,3.33,0.58,2.272125885509337,0
1,5.8,-1.3862943611198906,0.26,2.6461747973841225,0.22583179581272428,6.6332495807108,12.165525060596439,0.9972,3.29,0.38,2.2300144001592104,0
1,6.6,-0.5447271754416722,0.3,1.8082887711792655,0.23874672772626646,5.477225575051661,11.090536506409418,0.9949,3.24,0.38,2.1972245773362196,0
1,7.0,-1.2378743560016174,0.54,2.4595888418037104,0.21447610589527216,7.681145747868608,15.297058540778355,0.9966,3.05,0.61,2.2512917986064953,0
1,6.6,-1.6607312068216509,0.41,2.2925347571405443,0.21447610589527216,7.14142842854285,13.0,0.9954,3.14,0.57,2.2823823856765264,0
1,6.7,-1.6094379124341003,0.41,2.312535423847214,0.20976176963403032,7.0710678118654755,12.884098726725126,0.9954,3.14,0.58,2.2823823856765264,0
1,7.7,-1.3470736479666092,0.4,0.7419373447293773,0.20493901531919198,3.0,7.745966692414834,0.9915,2.89,0.5,2.3608540011180215,0
1,6.8,-1.1394342831883648,0.34,0.7884573603642702,0.20976176963403032,3.7416573867739413,8.18535277187245,0.9919,3.05,0.47,2.3608540011180215,0
1,7.0,-1.2039728043259361,0.49,1.7404661748405046,0.18973665961010275,4.123105625617661,10.246950765959598,0.9916,3.26,0.68,2.517696472610991,1
1,7.0,-1.4271163556401458,0.36,1.33500106673234,0.18439088914585774,4.69041575982343,10.583005244258363,0.99,3.19,0.38,2.533696813957432,1
1,6.1,-1.171182981502945,0.58,1.791759469228055,0.19748417658131498,6.0,10.677078252031311,0.9909,3.3,0.6,2.509599262378372,1
1,6.8,-0.8209805520698302,0.37,1.8082887711792655,0.216794833886788,6.782329983125268,14.177446878757825,0.9938,3.08,0.65,2.3513752571634776,0
1,6.7,-1.0788096613719298,0.3,2.8094026953624978,0.232379000772445,7.14142842854285,14.0,0.9982,3.19,0.49,2.2300144001592104,0
1,7.1,-1.0498221244986778,0.24,2.797281334830153,0.2345207879911715,6.782329983125268,14.071247279470288,0.9988,3.12,0.49,2.174751721484161,0
1,7.3,-1.1394342831883648,0.25,2.1041341542702074,0.23664319132398465,6.855654600401044,13.416407864998739,0.9961,3.08,0.47,2.174751721484161,0
1,6.5,-1.2729656758128873,0.33,2.8154087194227095,0.23021728866442676,7.14142842854285,13.784048752090222,0.9978,3.22,0.51,2.272125885509337,0
1,7.2,-1.4696759700589417,0.39,2.7212954278522306,0.24083189157584592,7.0,13.856406460551018,0.9979,2.98,0.48,2.1972245773362196,1
1,5.9,-1.8971199848858813,0.31,1.916922612182061,0.2024845673131659,7.280109889280518,12.449899597988733,0.9945,3.52,0.46,2.3513752571634776,0
1,6.2,-1.2729656758128873,0.22,2.1162555148025524,0.2024845673131659,5.0990195135927845,12.529964086141668,0.9957,3.44,0.64,2.2823823856765264,1
1,9.1,-0.527632742082372,0.38,0.9555114450274363,0.2569046515733026,5.830951894845301,13.490737563232042,0.9968,3.23,0.38,2.1400661634962708,0
1,6.3,-1.1086626245216111,0.27,0.7884573603642702,0.21447610589527216,5.830951894845301,13.228756555322953,0.9934,3.37,0.54,2.2407096892759584,0
1,7.5,-1.7719568419318752,0.44,2.509599262378372,0.21447610589527216,8.06225774829855,12.083045973594572,0.997,3.17,0.45,2.302585092994046,0
1,6.7,-1.7719568419318752,0.5,1.1314021114911006,0.2073644135332772,5.196152422706632,11.045361017187261,0.9923,3.15,0.45,2.33214389523559,0
1,6.1,-0.8915981192837836,0.0,0.9555114450274363,0.25099800796022265,6.0,9.327379053088816,0.9914,3.27,0.67,2.379546134130174,0
1,8.3,-1.6094379124341003,0.35,0.6418538861723948,0.22360679774997896,3.4641016151377544,8.602325267042627,0.992,3.13,0.38,2.3513752571634776,0
1,6.0,-1.2378743560016174,0.21,0.832909122935104,0.2345207879911715,6.48074069840786,12.96148139681572,0.9914,3.32,0.43,2.4069451083182885,0
1,7.3,-0.8915981192837836,0.24,2.0541237336955462,0.23874672772626646,6.4031242374328485,12.767145334803704,0.9949,3.2,0.41,2.2925347571405443,0
1,7.2,-0.843970070294529,0.24,2.0412203288596382,0.24083189157584592,6.324555320336759,12.767145334803704,0.995,3.2,0.41,2.2925347571405443,0
1,7.3,-0.916290731874155,0.24,2.0412203288596382,0.24083189157584592,6.4031242374328485,12.884098726725126,0.995,3.2,0.41,2.2925347571405443,0
1,6.2,-1.1086626245216111,0.27,1.7749523509116738,0.18973665961010275,5.477225575051661,11.575836902790225,0.9927,3.2,0.42,2.341805806147327,1
1,6.2,-1.171182981502945,0.26,1.7578579175523736,0.19235384061671346,6.0,12.165525060596439,0.9928,3.21,0.41,2.341805806147327,0
1,6.1,-1.0216512475319814,0.27,1.1314021114911006,0.18708286933869708,4.0,10.0,0.9917,3.4,0.71,2.4423470353692043,1
1,5.0,-0.5978370007556204,0.14,2.2300144001592104,0.17888543819998318,5.916079783099616,12.806248474865697,0.9918,3.53,0.51,2.5257286443082556,1
1,7.8,-1.3862943611198906,0.41,1.547562508716013,0.20493901531919198,6.082762530298219,12.206555615733702,0.9954,3.36,0.45,2.302585092994046,0
1,5.7,-1.0216512475319814,0.21,2.0412203288596382,0.19493588689617927,7.14142842854285,12.884098726725126,0.9941,3.29,0.63,2.302585092994046,0
1,5.8,-1.0788096613719298,0.21,2.028148247292285,0.2,7.0710678118654755,12.922847983320086,0.9941,3.29,0.62,2.302585092994046,0
1,6.8,-1.3862943611198906,0.34,1.7404661748405046,0.17606816861659008,5.830951894845301,11.575836902790225,0.9927,3.21,0.38,2.3608540011180215,0
1,6.6,-1.4271163556401458,0.35,2.163323025660538,0.17606816861659008,6.0,11.61895003862225,0.9938,3.19,0.37,2.3513752571634776,0
1,5.9,-1.2039728043259361,0.47,2.180417459019838,0.17320508075688773,4.358898943540674,11.532562594670797,0.9933,3.52,0.43,2.4423470353692043,1
1,6.1,-2.0794415416798357,0.25,1.4586150226995167,0.2,3.1622776601683795,8.306623862918075,0.9934,3.54,0.59,2.312535423847214,0
1,6.0,-2.3025850929940455,0.24,0.7419373447293773,0.2024845673131659,3.872983346207417,8.06225774829855,0.9927,3.61,0.61,2.33214389523559,1
1,6.8,-1.2729656758128873,0.44,2.33214389523559,0.17606816861659008,5.916079783099616,11.704699910719626,0.9946,3.16,0.36,2.341805806147327,0
1,8.3,-0.8915981192837836,0.51,1.0986122886681098,0.21447610589527216,3.3166247903554,14.38749456993816,0.993,3.02,0.55,2.4336133554004498,0
1,7.9,-1.3470736479666092,0.41,2.7819200496686656,0.2,6.164414002968976,14.696938456699069,0.9976,2.96,0.6,2.302585092994046,0
1,6.4,-1.0788096613719298,0.23,1.9878743481543455,0.19748417658131498,6.082762530298219,11.958260743101398,0.9944,3.19,0.65,2.302585092994046,0
1,6.5,-1.2729656758128873,0.35,2.797281334830153,0.20493901531919198,7.416198487095663,13.96424004376894,0.9978,3.23,0.5,2.2617630984737906,0
1,7.2,-1.5606477482646683,0.41,0.832909122935104,0.18973665961010275,5.744562646538029,9.219544457292887,0.992,3.17,0.51,2.341805806147327,0
1,6.4,-1.1394342831883648,0.35,1.7578579175523736,0.17320508075688773,5.830951894845301,10.04987562112089,0.9912,3.36,0.6,2.5257286443082556,1
1,6.8,-1.4271163556401458,0.34,1.7227665977411035,0.17888543819998318,6.082762530298219,11.61895003862225,0.9927,3.2,0.39,2.3608540011180215,0
1,6.3,-1.4696759700589417,0.3,1.0296194171811581,0.1816590212458495,4.0,9.539392014169456,0.9906,3.28,0.4,2.468099531471619,0
1,6.5,-1.2729656758128873,0.34,2.388762789235098,0.19493588689617927,5.477225575051661,11.532562594670797,0.9954,3.11,0.44,2.2823823856765264,0
1,5.6,-1.3470736479666092,0.26,1.9021075263969205,0.17606816861659008,3.4641016151377544,8.94427190999916,0.9923,3.25,0.38,2.379546134130174,0
1,6.3,-1.4696759700589417,0.33,0.9162907318741551,0.18973665961010275,3.872983346207417,10.246950765959598,0.991,3.32,0.42,2.4159137783010487,0
1,5.8,-1.3093333199837622,0.27,2.5877640352277083,0.21213203435596426,7.416198487095663,13.038404810405298,0.9972,3.28,0.42,2.2300144001592104,0
1,5.9,-1.3470736479666092,0.4,0.832909122935104,0.216794833886788,3.4641016151377544,11.789826122551595,0.9945,3.45,0.53,2.341805806147327,0
1,6.6,-1.7147984280919266,0.35,0.9162907318741551,0.22135943621178655,7.0,11.874342087037917,0.9934,3.43,0.85,2.322387720290225,1
1,7.4,-1.6094379124341003,0.43,2.174751721484161,0.21213203435596426,5.196152422706632,12.36931687685298,0.9964,3.19,0.55,2.1972245773362196,1
1,8.0,-1.4271163556401458,0.36,0.9162907318741551,0.216794833886788,4.123105625617661,11.357816691600547,0.9948,3.2,0.54,2.302585092994046,0
1,6.4,-1.3470736479666092,0.42,2.3702437414678603,0.20976176963403032,5.477225575051661,11.832159566199232,0.9962,3.18,0.47,2.2082744135228043,0
1,5.4,-1.171182981502945,0.47,1.3862943611198906,0.23021728866442676,6.782329983125268,12.0,0.9931,3.29,0.76,2.302585092994046,0
1,5.4,-1.2378743560016174,0.47,1.3862943611198906,0.22803508501982758,6.855654600401044,12.041594578792296,0.993,3.29,0.75,2.302585092994046,0
1,7.1,-1.9310215365615626,0.33,1.7227665977411035,0.22360679774997896,5.744562646538029,11.445523142259598,0.9942,3.28,0.4,2.2617630984737906,0
1,5.6,-1.0788096613719298,0.1,0.832909122935104,0.17606816861659008,4.47213595499958,8.246211251235321,0.9906,3.36,0.51,2.4159137783010487,1
1,6.7,-1.6607312068216509,0.41,2.8094026953624978,0.23664319132398465,8.660254037844387,12.449899597988733,0.9995,3.2,0.44,2.174751721484161,0
1,7.8,-1.7147984280919266,0.46,2.681021528714291,0.22803508501982758,6.164414002968976,10.862780491200215,0.998,3.15,0.5,2.302585092994046,0
1,7.6,-1.7719568419318752,0.45,2.501435951739211,0.232379000772445,7.483314773547883,11.704699910719626,0.997,3.15,0.47,2.302585092994046,0
1,6.3,-2.120263536200091,0.36,1.1314021114911006,0.20976176963403032,6.855654600401044,12.083045973594572,0.9914,3.27,0.74,2.4336133554004498,1
1,7.3,-1.1086626245216111,0.4,2.060513531794317,0.19493588689617927,5.656854249492381,11.74734012447073,0.992,3.03,0.3,2.4765384001174837,1
1,5.5,-1.0936247471570706,0.3,1.252762968495368,0.2664582518894845,5.196152422706632,11.313708498984761,0.9924,3.14,0.51,2.2617630984737906,0
1,5.8,-0.916290731874155,0.42,1.6863989535702288,0.216794833886788,6.2048368229954285,15.652475842498529,0.9937,3.25,0.57,2.2617630984737906,0
1,7.3,-1.5141277326297755,0.37,2.72785282839839,0.25099800796022265,6.928203230275509,13.820274961085254,0.9978,2.89,0.38,2.1972245773362196,0
1,6.1,-1.0216512475319814,0.33,0.7419373447293773,0.22360679774997896,4.898979485566356,13.0,0.9927,3.15,0.78,2.2512917986064953,0
1,6.9,-1.4271163556401458,0.34,1.7404661748405046,0.2,6.557438524302,12.68857754044952,0.9935,3.2,0.59,2.3608540011180215,0
1,6.4,-1.4271163556401458,0.32,2.766319109226186,0.216794833886788,7.3484692283495345,12.727922061357855,0.9968,3.28,0.5,2.322387720290225,0
1,7.1,-1.0078579253996456,0.14,0.7884573603642702,0.2345207879911715,4.898979485566356,9.16515138991168,0.9941,3.15,0.43,2.186051276738094,0
1,6.8,-1.8971199848858813,0.3,1.840549633397487,0.22360679774997896,6.324555320336759,11.269427669584644,0.9942,3.4,0.39,2.272125885509337,0
1,6.8,-1.8325814637483102,0.4,1.1939224684724346,0.19235384061671346,4.242640687119285,10.099504938362077,0.9923,3.49,0.42,2.4336133554004498,1
1,6.0,-1.3470736479666092,0.32,1.5040773967762742,0.1673320053068151,5.385164807134504,10.63014581273465,0.9912,3.4,0.71,2.509599262378372,1
1,6.0,-1.7147984280919266,0.27,0.9162907318741551,0.29832867780352595,6.324555320336759,11.958260743101398,0.9923,3.49,0.62,2.379546134130174,0
1,6.9,-1.1086626245216111,0.21,0.6931471805599453,0.23021728866442676,6.244997998398398,12.165525060596439,0.9927,3.12,0.45,2.2407096892759584,0
1,7.1,-0.941608539858445,0.35,2.6026896854443837,0.20976176963403032,5.0990195135927845,8.48528137423857,0.9941,3.17,0.29,2.451005098112319,0
1,7.7,-1.2378743560016174,0.48,1.1939224684724346,0.22135943621178655,6.0,13.341664064126334,0.9931,3.17,0.64,2.3608540011180215,0
1,7.2,-1.3093333199837622,0.27,1.2237754316221157,0.21908902300206645,5.477225575051661,12.206555615733702,0.9936,3.1,0.51,2.2192034840549946,0
1,5.1,-1.1086626245216111,0.22,0.9555114450274363,0.16431676725154984,4.242640687119285,9.433981132056603,0.9893,3.51,0.38,2.5257286443082556,1
1,6.4,-1.171182981502945,0.28,0.9162907318741551,0.19235384061671346,3.4641016151377544,10.908712114635714,0.9919,3.32,0.51,2.341805806147327,1
1,7.3,-1.6094379124341003,0.44,0.8754687373538999,0.21213203435596426,4.58257569495584,9.899494936611665,0.9924,3.15,0.46,2.302585092994046,1
1,5.7,-1.1394342831883648,0.5,1.2809338454620642,0.22135943621178655,4.123105625617661,12.449899597988733,0.9927,3.22,0.64,2.302585092994046,0
1,7.2,-1.2729656758128873,0.26,2.6026896854443837,0.21447610589527216,6.928203230275509,13.379088160259652,0.9975,3.1,0.52,2.1972245773362196,0
1,7.5,-1.0498221244986778,0.28,2.3608540011180215,0.22583179581272428,5.0990195135927845,12.529964086141668,0.9969,3.12,0.53,2.2192034840549946,0
1,6.0,-1.0216512475319814,0.39,1.4350845252893227,0.16431676725154984,4.47213595499958,11.180339887498949,0.991,3.38,0.39,2.424802725718295,1
1,5.0,-1.7719568419318752,0.56,0.9162907318741551,0.161245154965971,4.898979485566356,10.723805294763608,0.9906,3.48,0.39,2.379546134130174,1
1,6.7,-1.5606477482646683,0.32,1.8562979903656263,0.216794833886788,5.385164807134504,11.832159566199232,0.995,3.39,0.46,2.272125885509337,0
1,7.0,-1.2039728043259361,0.38,2.766319109226186,0.17888543819998318,7.745966692414834,13.45362404707371,0.9983,3.18,0.61,2.2300144001592104,1
1,6.5,-1.0216512475319814,0.32,0.7419373447293773,0.17606816861659008,3.605551275463989,8.12403840463596,0.9916,3.1,0.46,2.3608540011180215,0
1,6.1,-0.5978370007556204,0.15,2.379546134130174,0.17606816861659008,4.358898943540674,11.180339887498949,0.9957,3.36,0.47,2.322387720290225,0
1,7.3,-1.4271163556401458,0.43,1.0986122886681098,0.14491376746189438,4.47213595499958,8.306623862918075,0.99,3.08,0.56,2.501435951739211,0
1,6.8,-0.9942522733438669,0.51,2.5494451709255714,0.20976176963403032,7.874007874011811,12.767145334803704,0.9976,3.19,0.44,2.174751721484161,0
1,8.2,-1.2729656758128873,0.42,1.0296194171811581,0.17606816861659008,5.477225575051661,9.643650760992955,0.9917,3.09,0.39,2.4336133554004498,0
1,6.3,-1.6094379124341003,0.4,0.9162907318741551,0.19235384061671346,5.916079783099616,10.344080432788601,0.9917,3.46,0.5,2.4336133554004498,0
1,6.4,-1.6607312068216509,0.42,1.3609765531356006,0.17888543819998318,5.656854249492381,9.1104335791443,0.9908,3.3,0.41,2.4595888418037104,0
1,6.1,-1.0498221244986778,0.07,0.8754687373538999,0.26267851073127396,4.69041575982343,10.392304845413264,0.9934,3.23,0.52,2.2192034840549946,0
1,6.8,-1.5141277326297755,0.31,1.9878743481543455,0.18708286933869708,5.744562646538029,13.038404810405298,0.9918,3.24,0.66,2.533696813957432,0
1,5.8,-1.2729656758128873,0.34,1.6094379124341003,0.17606816861659008,6.324555320336759,9.9498743710662,0.9896,3.39,0.39,2.5494451709255714,1
1,6.9,-0.7133498878774648,0.24,0.7884573603642702,0.22135943621178655,3.605551275463989,11.180339887498949,0.9932,3.17,0.51,2.2407096892759584,0
1,6.3,-1.9661128563728327,0.39,0.7884573603642702,0.20976176963403032,5.0990195135927845,10.770329614269007,0.992,3.26,0.53,2.33214389523559,0
1,7.3,-1.2729656758128873,0.36,2.617395832834079,0.2,6.164414002968976,11.832159566199232,0.998,3.3,0.79,2.2617630984737906,0
1,7.2,-1.6607312068216509,0.39,0.7884573603642702,0.18973665961010275,5.656854249492381,9.219544457292887,0.9918,3.16,0.5,2.3513752571634776,0
1,7.4,-1.5606477482646683,0.27,0.7884573603642702,0.2024845673131659,5.196152422706632,9.9498743710662,0.9927,3.19,0.33,2.2823823856765264,0
1,6.8,-1.3470736479666092,0.22,2.163323025660538,0.216794833886788,7.54983443527075,14.491376746189438,0.9959,3.1,0.47,2.1972245773362196,0
1,7.4,-1.171182981502945,0.28,0.9555114450274363,0.22360679774997896,5.744562646538029,11.704699910719626,0.9929,3.31,0.56,2.3513752571634776,0
1,7.0,-1.5141277326297755,0.31,1.308332819650179,0.17320508075688773,6.4031242374328485,11.661903789690601,0.9898,3.16,0.37,2.5416019934645457,1
1,7.0,-1.5606477482646683,0.28,2.272125885509337,0.21213203435596426,6.082762530298219,14.89966442575134,0.9954,3.25,0.54,2.341805806147327,0
1,7.0,-1.5606477482646683,0.28,2.2617630984737906,0.21213203435596426,6.082762530298219,14.866068747318506,0.9954,3.25,0.54,2.341805806147327,0
1,6.9,-1.4696759700589417,0.38,2.2300144001592104,0.216794833886788,6.855654600401044,12.727922061357855,0.9954,3.34,0.52,2.3513752571634776,1
1,6.8,-1.2378743560016174,0.5,2.6602595372658615,0.23021728866442676,6.928203230275509,13.92838827718412,0.9974,3.09,0.45,2.2407096892759584,0
1,7.8,-1.5606477482646683,0.27,0.7884573603642702,0.22583179581272428,4.47213595499958,9.433981132056603,0.9936,3.06,0.46,2.2082744135228043,0
1,7.1,-1.171182981502945,0.47,2.681021528714291,0.23664319132398465,7.3484692283495345,14.035668847618199,0.9978,3.1,0.49,2.2300144001592104,0
1,6.4,-1.0788096613719298,0.1,0.7419373447293773,0.21908902300206645,4.358898943540674,9.16515138991168,0.9927,3.21,0.38,2.2823823856765264,0
1,7.4,-1.8643301620628905,0.34,1.1939224684724346,0.21213203435596426,8.573214099741124,14.628738838327793,0.9934,3.18,0.61,2.2925347571405443,1
1,7.2,-0.5978370007556204,0.09,0.9162907318741551,0.3286335345030997,4.0,12.288205727444508,0.9938,3.07,0.57,2.2192034840549946,0
1,7.0,-1.4696759700589417,0.36,2.0918640616783932,0.1673320053068151,5.5677643628300215,10.198039027185569,0.9922,3.35,0.47,2.4932054526026954,1
1,6.9,-1.6094379124341003,0.37,1.9740810260220096,0.16431676725154984,4.898979485566356,9.848857801796104,0.992,3.38,0.49,2.501435951739211,1
1,6.1,-1.2729656758128873,0.32,1.252762968495368,0.20493901531919198,4.795831523312719,14.781745499094482,0.9935,3.27,0.6,2.2823823856765264,0
1,6.6,-1.8325814637483102,0.32,0.8754687373538999,0.18708286933869708,7.0,13.638181696985855,0.9906,3.35,0.64,2.517696472610991,1
1,6.2,-1.0498221244986778,0.04,0.7884573603642702,0.2449489742783178,4.795831523312719,10.392304845413264,0.9934,3.26,0.54,2.2192034840549946,0
1,6.1,-0.9675840262617056,0.2,2.028148247292285,0.1816590212458495,5.0,11.704699910719626,0.9938,3.3,0.69,2.341805806147327,0
